"version","task","concept","price","type","freshness"
787,4,3,"1","2","2"
787,5,1,"2","2","1"
787,5,2,"2","1","1"
787,5,3,"1","1","2"
787,6,1,"1","2","1"
787,6,2,"1","1","1"
787,6,3,"1","2","2"
788,1,1,"1","1","1"
788,1,2,"2","1","2"
788,1,3,"2","2","2"
788,2,1,"1","2","1"
788,2,2,"2","2","1"
788,2,3,"2","2","2"
788,3,1,"1","1","1"
788,3,2,"1","2","2"
788,3,3,"2","2","1"
788,4,1,"2","1","1"
788,4,2,"1","2","1"
788,4,3,"2","2","1"
788,5,1,"2","1","2"
788,5,2,"1","2","2"
788,5,3,"2","1","1"
788,6,1,"1","2","2"
788,6,2,"1","1","1"
788,6,3,"2","2","2"
789,1,1,"2","1","1"
789,1,2,"1","2","1"
789,1,3,"2","2","1"
789,2,1,"1","2","1"
789,2,2,"1","1","1"
789,2,3,"2","2","2"
789,3,1,"2","1","2"
789,3,2,"1","2","1"
789,3,3,"2","1","1"
789,4,1,"2","2","1"
789,4,2,"1","1","1"
789,4,3,"1","2","1"
789,5,1,"2","2","1"
789,5,2,"2","2","2"
789,5,3,"1","1","2"
789,6,1,"1","2","2"
789,6,2,"1","1","2"
789,6,3,"2","1","1"
790,1,1,"1","2","2"
790,1,2,"2","2","1"
790,1,3,"2","1","1"
790,2,1,"1","1","1"
790,2,2,"2","2","1"
790,2,3,"2","1","1"
790,3,1,"2","2","2"
790,3,2,"1","1","1"
790,3,3,"1","1","2"
790,4,1,"1","1","1"
790,4,2,"1","2","1"
790,4,3,"2","1","2"
790,5,1,"1","2","1"
790,5,2,"1","2","2"
790,5,3,"2","1","1"
790,6,1,"2","1","1"
790,6,2,"1","2","1"
790,6,3,"1","1","1"
791,1,1,"1","1","1"
791,1,2,"2","2","2"
791,1,3,"1","2","1"
791,2,1,"2","1","1"
791,2,2,"1","2","1"
791,2,3,"2","2","2"
791,3,1,"1","1","2"
791,3,2,"2","2","1"
791,3,3,"2","1","1"
791,4,1,"1","1","2"
791,4,2,"1","1","1"
791,4,3,"2","2","1"
791,5,1,"1","2","2"
791,5,2,"2","1","1"
791,5,3,"2","2","2"
791,6,1,"1","2","2"
791,6,2,"2","2","2"
791,6,3,"2","1","2"
792,1,1,"1","1","1"
792,1,2,"2","2","1"
792,1,3,"2","1","2"
792,2,1,"1","1","2"
792,2,2,"2","1","1"
792,2,3,"1","2","2"
792,3,1,"2","2","1"
792,3,2,"1","1","2"
792,3,3,"2","1","2"
792,4,1,"1","1","2"
792,4,2,"2","2","2"
792,4,3,"1","2","1"
792,5,1,"2","2","2"
792,5,2,"1","1","1"
792,5,3,"1","1","2"
792,6,1,"1","1","1"
792,6,2,"2","2","1"
792,6,3,"1","2","1"
793,1,1,"2","2","1"
793,1,2,"1","1","1"
793,1,3,"2","1","1"
793,2,1,"2","2","1"
793,2,2,"2","1","1"
793,2,3,"1","1","2"
793,3,1,"2","2","1"
793,3,2,"2","1","1"
793,3,3,"1","1","2"
793,4,1,"1","2","2"
793,4,2,"2","2","1"
793,4,3,"1","1","2"
793,5,1,"2","1","2"
793,5,2,"2","2","2"
793,5,3,"1","1","2"
793,6,1,"1","2","1"
793,6,2,"2","1","2"
793,6,3,"2","2","2"
794,1,1,"2","2","2"
794,1,2,"1","2","1"
794,1,3,"2","2","1"
794,2,1,"2","1","2"
794,2,2,"2","2","1"
794,2,3,"2","2","2"
794,3,1,"2","1","2"
794,3,2,"1","2","2"
794,3,3,"1","1","1"
794,4,1,"1","2","2"
794,4,2,"1","1","1"
794,4,3,"2","2","1"
794,5,1,"1","1","2"
794,5,2,"2","2","1"
794,5,3,"2","2","2"
794,6,1,"1","2","1"
794,6,2,"2","1","2"
794,6,3,"1","1","2"
795,1,1,"1","1","2"
795,1,2,"2","1","1"
795,1,3,"2","2","1"
795,2,1,"2","2","2"
795,2,2,"2","1","2"
795,2,3,"2","1","1"
795,3,1,"1","2","2"
795,3,2,"1","1","2"
795,3,3,"2","2","1"
795,4,1,"1","2","2"
795,4,2,"2","1","1"
795,4,3,"1","2","1"
795,5,1,"1","1","1"
795,5,2,"1","2","2"
795,5,3,"2","2","2"
795,6,1,"2","1","1"
795,6,2,"1","2","1"
795,6,3,"2","2","1"
796,1,1,"2","1","1"
796,1,2,"2","1","2"
796,1,3,"2","2","2"
796,2,1,"2","1","2"
796,2,2,"2","1","1"
796,2,3,"1","1","1"
796,3,1,"2","2","1"
796,3,2,"1","2","2"
796,3,3,"2","1","2"
796,4,1,"2","1","2"
796,4,2,"1","1","1"
796,4,3,"1","1","2"
796,5,1,"2","2","2"
796,5,2,"1","1","1"
796,5,3,"1","2","2"
796,6,1,"1","2","1"
796,6,2,"2","2","1"
796,6,3,"2","1","1"
797,1,1,"2","2","1"
797,1,2,"1","2","1"
797,1,3,"2","1","1"
797,2,1,"2","1","2"
797,2,2,"1","1","2"
797,2,3,"2","2","2"
797,3,1,"1","1","2"
797,3,2,"2","2","2"
797,3,3,"1","2","1"
797,4,1,"2","2","2"
797,4,2,"1","1","2"
797,4,3,"1","2","1"
797,5,1,"2","1","2"
797,5,2,"2","2","1"
797,5,3,"2","2","2"
797,6,1,"2","1","2"
797,6,2,"1","1","1"
797,6,3,"2","1","1"
798,1,1,"1","1","2"
798,1,2,"1","2","1"
798,1,3,"2","1","2"
798,2,1,"2","1","1"
798,2,2,"1","1","1"
798,2,3,"2","2","1"
798,3,1,"2","2","1"
798,3,2,"2","1","1"
798,3,3,"2","1","2"
798,4,1,"2","1","2"
798,4,2,"1","1","2"
798,4,3,"2","2","2"
798,5,1,"1","2","2"
798,5,2,"2","2","2"
798,5,3,"2","1","1"
798,6,1,"1","2","2"
798,6,2,"2","1","2"
798,6,3,"2","2","2"
799,1,1,"2","2","1"
799,1,2,"1","2","2"
799,1,3,"1","2","1"
799,2,1,"2","2","1"
799,2,2,"2","2","2"
799,2,3,"1","2","2"
799,3,1,"2","1","2"
799,3,2,"2","1","1"
799,3,3,"2","2","1"
799,4,1,"1","2","1"
799,4,2,"2","1","1"
799,4,3,"1","2","2"
799,5,1,"2","2","2"
799,5,2,"2","2","1"
799,5,3,"2","1","1"
799,6,1,"2","2","2"
799,6,2,"1","1","2"
799,6,3,"2","1","1"
800,1,1,"1","1","1"
800,1,2,"1","2","1"
800,1,3,"2","2","2"
800,2,1,"2","2","1"
800,2,2,"1","1","2"
800,2,3,"1","1","1"
800,3,1,"1","2","1"
800,3,2,"2","1","1"
800,3,3,"1","1","1"
800,4,1,"1","2","2"
800,4,2,"1","2","1"
800,4,3,"1","1","1"
800,5,1,"1","1","1"
800,5,2,"1","2","2"
800,5,3,"2","1","1"
800,6,1,"1","1","1"
800,6,2,"1","2","1"
800,6,3,"1","1","2"
801,1,1,"2","2","2"
801,1,2,"2","1","2"
801,1,3,"2","1","1"
801,2,1,"2","1","2"
801,2,2,"2","1","1"
801,2,3,"2","2","1"
801,3,1,"1","2","1"
801,3,2,"2","2","2"
801,3,3,"2","1","2"
801,4,1,"1","2","1"
801,4,2,"1","2","2"
801,4,3,"2","1","1"
801,5,1,"1","2","1"
801,5,2,"1","2","2"
801,5,3,"2","1","2"
801,6,1,"1","1","2"
801,6,2,"2","1","1"
801,6,3,"1","2","2"
802,1,1,"1","1","1"
802,1,2,"1","2","2"
802,1,3,"1","1","2"
802,2,1,"1","1","1"
802,2,2,"2","1","1"
802,2,3,"2","2","2"
802,3,1,"2","1","2"
802,3,2,"1","1","2"
802,3,3,"1","1","1"
802,4,1,"2","1","1"
802,4,2,"1","2","1"
802,4,3,"2","2","2"
802,5,1,"2","2","2"
802,5,2,"2","1","2"
802,5,3,"2","1","1"
802,6,1,"2","2","2"
802,6,2,"1","2","1"
802,6,3,"2","1","1"
803,1,1,"1","1","2"
803,1,2,"2","2","2"
803,1,3,"1","1","1"
803,2,1,"1","1","2"
803,2,2,"1","1","1"
803,2,3,"2","1","1"
803,3,1,"1","2","2"
803,3,2,"2","2","2"
803,3,3,"1","1","1"
803,4,1,"1","1","1"
803,4,2,"2","1","1"
803,4,3,"2","2","2"
803,5,1,"1","2","2"
803,5,2,"2","1","1"
803,5,3,"2","1","2"
803,6,1,"1","2","2"
803,6,2,"2","2","2"
803,6,3,"2","2","1"
804,1,1,"2","2","1"
804,1,2,"2","1","2"
804,1,3,"2","1","1"
804,2,1,"1","2","1"
804,2,2,"1","1","2"
804,2,3,"2","1","2"
804,3,1,"2","1","1"
804,3,2,"1","1","2"
804,3,3,"1","2","1"
804,4,1,"1","2","2"
804,4,2,"2","1","1"
804,4,3,"1","1","2"
804,5,1,"2","1","2"
804,5,2,"1","1","2"
804,5,3,"2","1","1"
804,6,1,"2","1","1"
804,6,2,"1","1","1"
804,6,3,"2","2","1"
805,1,1,"2","2","1"
805,1,2,"2","1","2"
805,1,3,"2","2","2"
805,2,1,"2","2","2"
805,2,2,"1","2","1"
805,2,3,"1","1","2"
805,3,1,"2","1","1"
805,3,2,"1","2","1"
805,3,3,"1","2","2"
805,4,1,"1","1","2"
805,4,2,"2","1","1"
805,4,3,"1","1","1"
805,5,1,"1","1","1"
805,5,2,"1","2","1"
805,5,3,"2","2","2"
805,6,1,"2","1","1"
805,6,2,"1","2","1"
805,6,3,"2","1","2"
806,1,1,"2","2","2"
806,1,2,"1","1","2"
806,1,3,"2","1","1"
806,2,1,"1","2","1"
806,2,2,"1","1","1"
806,2,3,"2","2","1"
806,3,1,"1","1","2"
806,3,2,"1","1","1"
806,3,3,"1","2","2"
806,4,1,"1","1","2"
806,4,2,"1","2","2"
806,4,3,"1","1","1"
806,5,1,"1","2","2"
806,5,2,"1","1","1"
806,5,3,"2","1","2"
806,6,1,"2","1","1"
806,6,2,"1","1","1"
806,6,3,"2","2","1"
807,1,1,"1","1","2"
807,1,2,"2","1","1"
807,1,3,"1","2","1"
807,2,1,"2","1","2"
807,2,2,"1","1","2"
807,2,3,"2","2","2"
807,3,1,"2","2","1"
807,3,2,"2","2","2"
807,3,3,"1","1","2"
807,4,1,"2","2","1"
807,4,2,"2","1","2"
807,4,3,"1","1","1"
807,5,1,"2","2","2"
807,5,2,"2","2","1"
807,5,3,"2","1","1"
807,6,1,"1","1","2"
807,6,2,"2","1","1"
807,6,3,"1","1","1"
808,1,1,"2","1","2"
808,1,2,"2","2","2"
808,1,3,"2","2","1"
808,2,1,"1","1","2"
808,2,2,"1","2","1"
808,2,3,"2","2","1"
808,3,1,"2","1","1"
808,3,2,"2","2","2"
808,3,3,"1","2","2"
808,4,1,"1","2","1"
808,4,2,"2","2","1"
808,4,3,"1","2","2"
808,5,1,"1","1","1"
808,5,2,"2","2","1"
808,5,3,"1","2","2"
808,6,1,"1","1","1"
808,6,2,"2","1","2"
808,6,3,"1","1","2"
809,1,1,"1","1","1"
809,1,2,"1","2","2"
809,1,3,"1","2","1"
809,2,1,"2","1","2"
809,2,2,"1","2","2"
809,2,3,"1","1","2"
809,3,1,"1","2","2"
809,3,2,"1","1","1"
809,3,3,"1","1","2"
809,4,1,"2","1","2"
809,4,2,"1","2","2"
809,4,3,"2","1","1"
809,5,1,"2","2","2"
809,5,2,"2","2","1"
809,5,3,"1","2","2"
809,6,1,"2","1","1"
809,6,2,"1","1","1"
809,6,3,"2","1","2"
810,1,1,"1","2","1"
810,1,2,"2","1","1"
810,1,3,"2","2","2"
810,2,1,"2","1","1"
810,2,2,"1","1","1"
810,2,3,"1","1","2"
810,3,1,"1","1","1"
810,3,2,"2","2","1"
810,3,3,"1","1","2"
810,4,1,"2","2","1"
810,4,2,"1","2","1"
810,4,3,"2","2","2"
810,5,1,"1","1","1"
810,5,2,"1","2","2"
810,5,3,"2","2","2"
810,6,1,"2","2","2"
810,6,2,"1","2","1"
810,6,3,"1","1","2"
811,1,1,"1","2","1"
811,1,2,"1","1","1"
811,1,3,"1","1","2"
811,2,1,"1","2","2"
811,2,2,"2","1","1"
811,2,3,"2","1","2"
811,3,1,"1","1","2"
811,3,2,"2","1","1"
811,3,3,"2","2","1"
811,4,1,"1","2","2"
811,4,2,"1","1","2"
811,4,3,"2","1","1"
811,5,1,"2","2","1"
811,5,2,"1","1","1"
811,5,3,"2","1","2"
811,6,1,"2","1","2"
811,6,2,"1","2","2"
811,6,3,"1","1","2"
812,1,1,"1","1","2"
812,1,2,"2","1","1"
812,1,3,"2","1","2"
812,2,1,"1","2","2"
812,2,2,"1","1","1"
812,2,3,"1","1","2"
812,3,1,"1","2","1"
812,3,2,"2","2","2"
812,3,3,"1","1","1"
812,4,1,"1","1","1"
812,4,2,"2","1","1"
812,4,3,"1","2","1"
812,5,1,"1","2","2"
812,5,2,"2","2","2"
812,5,3,"1","2","1"
812,6,1,"1","1","1"
812,6,2,"1","2","2"
812,6,3,"2","2","2"
813,1,1,"2","2","1"
813,1,2,"1","2","1"
813,1,3,"1","2","2"
813,2,1,"1","2","2"
813,2,2,"1","1","2"
813,2,3,"1","2","1"
813,3,1,"2","2","2"
813,3,2,"2","1","2"
813,3,3,"2","1","1"
813,4,1,"2","1","2"
813,4,2,"2","2","1"
813,4,3,"1","2","1"
813,5,1,"1","2","1"
813,5,2,"2","1","1"
813,5,3,"1","1","1"
813,6,1,"2","1","1"
813,6,2,"2","1","2"
813,6,3,"1","1","2"
814,1,1,"1","2","1"
814,1,2,"2","1","2"
814,1,3,"1","2","2"
814,2,1,"2","2","2"
814,2,2,"2","1","1"
814,2,3,"1","1","1"
814,3,1,"1","2","1"
814,3,2,"2","2","2"
814,3,3,"2","2","1"
814,4,1,"1","2","2"
814,4,2,"2","1","2"
814,4,3,"1","1","2"
814,5,1,"1","2","1"
814,5,2,"2","2","2"
814,5,3,"2","1","1"
814,6,1,"2","1","2"
814,6,2,"1","1","2"
814,6,3,"2","1","1"
815,1,1,"1","1","1"
815,1,2,"2","1","2"
815,1,3,"1","2","1"
815,2,1,"1","2","1"
815,2,2,"1","2","2"
815,2,3,"1","1","2"
815,3,1,"2","1","2"
815,3,2,"2","1","1"
815,3,3,"2","2","2"
815,4,1,"1","2","1"
815,4,2,"2","1","1"
815,4,3,"2","1","2"
815,5,1,"1","2","2"
815,5,2,"1","1","2"
815,5,3,"2","1","1"
815,6,1,"1","2","2"
815,6,2,"2","2","2"
815,6,3,"1","1","1"
816,1,1,"1","1","2"
816,1,2,"2","2","1"
816,1,3,"2","2","2"
816,2,1,"1","1","1"
816,2,2,"1","2","2"
816,2,3,"1","2","1"
816,3,1,"1","2","1"
816,3,2,"1","1","2"
816,3,3,"1","1","1"
816,4,1,"1","2","1"
816,4,2,"2","2","2"
816,4,3,"1","2","2"
816,5,1,"2","2","2"
816,5,2,"1","1","1"
816,5,3,"1","2","1"
816,6,1,"1","1","2"
816,6,2,"1","2","1"
816,6,3,"2","1","2"
817,1,1,"2","1","2"
817,1,2,"1","2","1"
817,1,3,"1","1","1"
817,2,1,"2","2","1"
817,2,2,"1","2","2"
817,2,3,"1","1","1"
817,3,1,"1","1","2"
817,3,2,"2","1","2"
817,3,3,"1","1","1"
817,4,1,"1","2","2"
817,4,2,"2","1","1"
817,4,3,"2","2","2"
817,5,1,"2","1","2"
817,5,2,"2","2","2"
817,5,3,"2","2","1"
817,6,1,"1","1","1"
817,6,2,"2","1","2"
817,6,3,"1","1","2"
818,1,1,"2","1","1"
818,1,2,"1","1","1"
818,1,3,"2","2","2"
818,2,1,"2","2","1"
818,2,2,"1","1","2"
818,2,3,"2","1","2"
818,3,1,"1","1","1"
818,3,2,"1","1","2"
818,3,3,"2","1","1"
818,4,1,"1","2","2"
818,4,2,"1","1","2"
818,4,3,"1","2","1"
818,5,1,"1","1","2"
818,5,2,"1","1","1"
818,5,3,"1","2","2"
818,6,1,"2","1","1"
818,6,2,"2","2","2"
818,6,3,"2","1","2"
819,1,1,"2","2","2"
819,1,2,"1","2","1"
819,1,3,"2","1","2"
819,2,1,"2","2","2"
819,2,2,"1","1","2"
819,2,3,"2","2","1"
819,3,1,"1","2","2"
819,3,2,"1","2","1"
819,3,3,"2","2","2"
819,4,1,"2","1","2"
819,4,2,"1","2","2"
819,4,3,"2","1","1"
819,5,1,"2","1","1"
819,5,2,"2","2","1"
819,5,3,"1","1","2"
819,6,1,"1","1","2"
819,6,2,"1","2","1"
819,6,3,"2","2","2"
820,1,1,"1","1","2"
820,1,2,"1","2","1"
820,1,3,"1","2","2"
820,2,1,"2","2","1"
820,2,2,"2","1","1"
820,2,3,"1","2","2"
820,3,1,"1","1","1"
820,3,2,"2","1","2"
820,3,3,"2","2","1"
820,4,1,"1","1","1"
820,4,2,"1","2","2"
820,4,3,"1","1","2"
820,5,1,"2","2","2"
820,5,2,"1","2","2"
820,5,3,"2","2","1"
820,6,1,"1","2","2"
820,6,2,"1","1","2"
820,6,3,"1","2","1"
821,1,1,"2","1","2"
821,1,2,"2","2","2"
821,1,3,"2","1","1"
821,2,1,"2","1","2"
821,2,2,"2","2","2"
821,2,3,"1","1","1"
821,3,1,"1","1","2"
821,3,2,"1","2","1"
821,3,3,"2","2","1"
821,4,1,"1","1","1"
821,4,2,"2","2","2"
821,4,3,"2","2","1"
821,5,1,"2","1","2"
821,5,2,"1","1","1"
821,5,3,"1","2","2"
821,6,1,"1","1","2"
821,6,2,"2","2","1"
821,6,3,"1","2","1"
822,1,1,"1","2","2"
822,1,2,"2","1","1"
822,1,3,"1","2","1"
822,2,1,"1","1","2"
822,2,2,"2","1","2"
822,2,3,"1","2","1"
822,3,1,"1","1","1"
822,3,2,"2","2","2"
822,3,3,"1","2","2"
822,4,1,"2","1","1"
822,4,2,"1","1","2"
822,4,3,"1","1","1"
822,5,1,"2","2","2"
822,5,2,"2","2","1"
822,5,3,"1","2","1"
822,6,1,"1","2","1"
822,6,2,"1","1","2"
822,6,3,"2","1","1"
823,1,1,"2","2","1"
823,1,2,"1","2","2"
823,1,3,"1","1","2"
823,2,1,"2","2","1"
823,2,2,"1","1","2"
823,2,3,"2","2","2"
823,3,1,"2","1","1"
823,3,2,"1","2","2"
823,3,3,"2","1","2"
823,4,1,"2","2","2"
823,4,2,"1","1","2"
823,4,3,"1","1","1"
823,5,1,"1","1","2"
823,5,2,"1","2","1"
823,5,3,"2","1","2"
823,6,1,"1","2","1"
823,6,2,"2","2","2"
823,6,3,"1","1","2"
824,1,1,"2","1","1"
824,1,2,"1","1","2"
824,1,3,"2","1","2"
824,2,1,"2","1","1"
824,2,2,"1","2","1"
824,2,3,"1","1","2"
824,3,1,"2","2","1"
824,3,2,"1","2","1"
824,3,3,"2","1","1"
824,4,1,"2","2","1"
824,4,2,"1","1","1"
824,4,3,"1","1","2"
824,5,1,"2","1","1"
824,5,2,"2","2","2"
824,5,3,"1","1","1"
824,6,1,"2","1","2"
824,6,2,"1","2","2"
824,6,3,"1","1","1"
825,1,1,"2","1","2"
825,1,2,"1","1","1"
825,1,3,"1","1","2"
825,2,1,"1","2","2"
825,2,2,"2","2","2"
825,2,3,"1","1","2"
825,3,1,"1","2","1"
825,3,2,"2","2","1"
825,3,3,"1","2","2"
825,4,1,"2","1","2"
825,4,2,"1","2","2"
825,4,3,"2","2","2"
825,5,1,"1","2","1"
825,5,2,"1","1","1"
825,5,3,"2","1","2"
825,6,1,"2","1","1"
825,6,2,"1","1","2"
825,6,3,"2","1","2"
826,1,1,"1","2","1"
826,1,2,"1","1","2"
826,1,3,"2","2","2"
826,2,1,"2","2","2"
826,2,2,"2","2","1"
826,2,3,"1","2","2"
826,3,1,"1","1","1"
826,3,2,"2","1","2"
826,3,3,"2","1","1"
826,4,1,"1","1","2"
826,4,2,"2","1","1"
826,4,3,"1","1","1"
826,5,1,"2","2","2"
826,5,2,"2","2","1"
826,5,3,"1","2","2"
826,6,1,"1","2","1"
826,6,2,"2","2","2"
826,6,3,"1","1","1"
827,1,1,"1","1","1"
827,1,2,"1","1","2"
827,1,3,"2","1","1"
827,2,1,"1","2","2"
827,2,2,"1","2","1"
827,2,3,"1","1","2"
827,3,1,"1","1","2"
827,3,2,"1","1","1"
827,3,3,"2","2","2"
827,4,1,"1","1","1"
827,4,2,"1","2","2"
827,4,3,"1","1","2"
827,5,1,"1","1","1"
827,5,2,"1","2","2"
827,5,3,"2","1","1"
827,6,1,"1","2","1"
827,6,2,"1","2","2"
827,6,3,"2","1","1"
828,1,1,"2","1","2"
828,1,2,"2","2","1"
828,1,3,"2","1","1"
828,2,1,"2","2","1"
828,2,2,"1","2","1"
828,2,3,"2","1","2"
828,3,1,"2","1","2"
828,3,2,"2","2","1"
828,3,3,"2","1","1"
828,4,1,"2","2","2"
828,4,2,"2","1","2"
828,4,3,"1","1","2"
828,5,1,"2","2","2"
828,5,2,"2","2","1"
828,5,3,"1","2","2"
828,6,1,"2","2","2"
828,6,2,"1","2","2"
828,6,3,"2","2","1"
829,1,1,"1","1","1"
829,1,2,"2","2","1"
829,1,3,"1","2","2"
829,2,1,"1","2","1"
829,2,2,"1","1","2"
829,2,3,"2","2","2"
829,3,1,"1","1","1"
829,3,2,"2","2","2"
829,3,3,"2","2","1"
829,4,1,"2","1","1"
829,4,2,"1","1","1"
829,4,3,"1","2","2"
829,5,1,"2","1","1"
829,5,2,"2","2","2"
829,5,3,"1","2","1"
829,6,1,"1","2","1"
829,6,2,"1","1","1"
829,6,3,"1","1","2"
830,1,1,"2","1","1"
830,1,2,"1","2","2"
830,1,3,"2","2","2"
830,2,1,"1","1","1"
830,2,2,"1","1","2"
830,2,3,"1","2","2"
830,3,1,"2","1","1"
830,3,2,"1","1","2"
830,3,3,"1","1","1"
830,4,1,"1","2","1"
830,4,2,"1","1","1"
830,4,3,"2","2","1"
830,5,1,"1","1","2"
830,5,2,"2","2","2"
830,5,3,"2","1","2"
830,6,1,"1","2","1"
830,6,2,"2","1","2"
830,6,3,"1","1","2"
831,1,1,"2","1","1"
831,1,2,"2","2","1"
831,1,3,"1","1","1"
831,2,1,"2","1","1"
831,2,2,"2","2","2"
831,2,3,"1","1","1"
831,3,1,"2","2","2"
831,3,2,"1","1","1"
831,3,3,"1","2","2"
831,4,1,"1","1","1"
831,4,2,"1","1","2"
831,4,3,"2","1","2"
831,5,1,"2","2","2"
831,5,2,"2","2","1"
831,5,3,"1","2","2"
831,6,1,"1","1","1"
831,6,2,"2","2","1"
831,6,3,"2","2","2"
832,1,1,"1","2","1"
832,1,2,"1","2","2"
832,1,3,"2","1","1"
832,2,1,"1","2","2"
832,2,2,"2","2","2"
832,2,3,"2","2","1"
832,3,1,"1","2","1"
832,3,2,"2","2","2"
832,3,3,"2","1","2"
832,4,1,"2","1","2"
832,4,2,"2","2","2"
832,4,3,"2","2","1"
832,5,1,"1","1","2"
832,5,2,"2","2","2"
832,5,3,"2","1","1"
832,6,1,"2","1","1"
832,6,2,"2","2","1"
832,6,3,"2","1","2"
833,1,1,"1","2","1"
833,1,2,"2","2","2"
833,1,3,"2","1","2"
833,2,1,"1","1","1"
833,2,2,"1","1","2"
833,2,3,"2","2","1"
833,3,1,"1","1","2"
833,3,2,"2","1","2"
833,3,3,"2","2","1"
833,4,1,"1","2","2"
833,4,2,"2","1","1"
833,4,3,"2","2","1"
833,5,1,"2","2","1"
833,5,2,"1","1","2"
833,5,3,"2","1","2"
833,6,1,"2","2","2"
833,6,2,"2","1","2"
833,6,3,"1","2","1"
834,1,1,"2","1","1"
834,1,2,"2","2","2"
834,1,3,"1","2","2"
834,2,1,"1","1","2"
834,2,2,"2","2","2"
834,2,3,"2","1","1"
834,3,1,"1","2","2"
834,3,2,"2","2","1"
834,3,3,"1","1","1"
834,4,1,"1","1","1"
834,4,2,"1","2","2"
834,4,3,"1","1","2"
834,5,1,"1","1","1"
834,5,2,"1","2","2"
834,5,3,"2","1","2"
834,6,1,"2","2","1"
834,6,2,"1","1","1"
834,6,3,"2","1","1"
835,1,1,"2","2","1"
835,1,2,"2","2","2"
835,1,3,"1","1","1"
835,2,1,"1","1","2"
835,2,2,"1","2","1"
835,2,3,"2","1","2"
835,3,1,"2","1","2"
835,3,2,"1","1","2"
835,3,3,"1","1","1"
835,4,1,"2","1","1"
835,4,2,"2","2","1"
835,4,3,"1","1","1"
835,5,1,"1","2","1"
835,5,2,"2","2","2"
835,5,3,"1","2","2"
835,6,1,"2","2","2"
835,6,2,"1","1","1"
835,6,3,"2","1","1"
836,1,1,"2","1","2"
836,1,2,"2","2","1"
836,1,3,"2","1","1"
836,2,1,"1","2","2"
836,2,2,"2","1","2"
836,2,3,"2","2","2"
836,3,1,"1","2","1"
836,3,2,"2","1","1"
836,3,3,"1","1","2"
836,4,1,"2","2","2"
836,4,2,"2","1","2"
836,4,3,"2","1","1"
836,5,1,"2","1","1"
836,5,2,"2","1","2"
836,5,3,"2","2","1"
836,6,1,"1","1","1"
836,6,2,"2","1","2"
836,6,3,"1","2","1"
837,1,1,"1","1","1"
837,1,2,"1","2","2"
837,1,3,"2","1","2"
837,2,1,"2","1","2"
837,2,2,"1","2","1"
837,2,3,"2","2","2"
837,3,1,"1","2","2"
837,3,2,"1","1","1"
837,3,3,"1","1","2"
837,4,1,"2","2","1"
837,4,2,"2","1","2"
837,4,3,"1","1","1"
837,5,1,"1","2","2"
837,5,2,"2","1","2"
837,5,3,"1","1","1"
837,6,1,"2","1","1"
837,6,2,"2","2","1"
837,6,3,"1","2","1"
838,1,1,"2","2","2"
838,1,2,"2","2","1"
838,1,3,"1","1","1"
838,2,1,"2","2","1"
838,2,2,"2","2","2"
838,2,3,"1","1","2"
838,3,1,"1","2","1"
838,3,2,"1","2","2"
838,3,3,"2","2","1"
838,4,1,"2","1","1"
838,4,2,"1","2","1"
838,4,3,"1","1","1"
838,5,1,"2","2","1"
838,5,2,"2","1","2"
838,5,3,"1","1","1"
838,6,1,"1","1","1"
838,6,2,"2","1","2"
838,6,3,"2","2","2"
839,1,1,"2","1","1"
839,1,2,"1","2","2"
839,1,3,"1","1","2"
839,2,1,"2","2","2"
839,2,2,"1","1","1"
839,2,3,"1","1","2"
839,3,1,"1","2","1"
839,3,2,"2","1","1"
839,3,3,"1","2","2"
839,4,1,"2","1","2"
839,4,2,"2","2","2"
839,4,3,"1","2","2"
839,5,1,"1","1","1"
839,5,2,"1","2","2"
839,5,3,"1","2","1"
839,6,1,"1","1","2"
839,6,2,"1","2","2"
839,6,3,"2","1","1"
840,1,1,"2","1","1"
840,1,2,"2","2","2"
840,1,3,"1","2","1"
840,2,1,"1","1","2"
840,2,2,"2","2","1"
840,2,3,"2","2","2"
840,3,1,"2","1","2"
840,3,2,"1","1","1"
840,3,3,"1","2","2"
840,4,1,"1","2","1"
840,4,2,"1","1","1"
840,4,3,"2","2","2"
840,5,1,"2","2","1"
840,5,2,"1","2","1"
840,5,3,"2","1","1"
840,6,1,"2","2","1"
840,6,2,"2","1","2"
840,6,3,"2","2","2"
841,1,1,"1","1","2"
841,1,2,"2","2","2"
841,1,3,"2","2","1"
841,2,1,"2","2","2"
841,2,2,"2","1","2"
841,2,3,"1","2","2"
841,3,1,"2","2","1"
841,3,2,"1","2","1"
841,3,3,"1","2","2"
841,4,1,"2","1","1"
841,4,2,"1","1","2"
841,4,3,"1","2","1"
841,5,1,"1","1","1"
841,5,2,"1","1","2"
841,5,3,"1","2","2"
841,6,1,"2","1","1"
841,6,2,"1","2","2"
841,6,3,"1","1","1"
842,1,1,"2","2","2"
842,1,2,"1","1","2"
842,1,3,"2","1","1"
842,2,1,"1","1","1"
842,2,2,"2","1","1"
842,2,3,"1","2","2"
842,3,1,"2","1","1"
842,3,2,"2","1","2"
842,3,3,"1","1","1"
842,4,1,"1","1","1"
842,4,2,"1","2","2"
842,4,3,"1","1","2"
842,5,1,"2","2","2"
842,5,2,"1","1","1"
842,5,3,"1","2","1"
842,6,1,"1","1","1"
842,6,2,"1","1","2"
842,6,3,"2","1","1"
843,1,1,"2","1","2"
